x,y,length
337.0,337.0,41275.0
332.0,337.0,41950.0
327.0,337.0,48800.0
322.0,337.0,56425.0
317.0,337.0,65250.0
312.0,337.0,74950.0
307.0,337.0,86000.0
302.0,337.0,98025.0
212.0,337.0,557700.0
217.0,337.0,518575.0
202.0,337.0,641775.0
207.0,337.0,598750.0
192.0,337.0,733950.0
197.0,337.0,686825.0
182.0,337.0,834625.0
187.0,337.0,783200.0
232.0,337.0,412250.0
222.0,337.0,481325.0
227.0,337.0,445900.0
457.0,337.0,34375.0
452.0,337.0,32275.0
427.0,337.0,15150.0
422.0,337.0,14700.0
432.0,337.0,15425.0
467.0,337.0,37350.0
462.0,337.0,36100.0
472.0,337.0,38025.0
402.0,337.0,12650.0
407.0,337.0,12925.0
412.0,337.0,13675.0
417.0,337.0,14175.0
397.0,337.0,12675.0
712.0,332.0,2136675.0
707.0,332.0,2038075.0
702.0,332.0,1942550.0
697.0,332.0,1850050.0
732.0,332.0,2562825.0
727.0,332.0,2451425.0
722.0,332.0,2343300.0
717.0,332.0,2238400.0
747.0,332.0,2917175.0
742.0,332.0,2795650.0
737.0,332.0,2677550.0
17.0,337.0,4157725.0
12.0,337.0,4312850.0
7.0,337.0,4471900.0
2.0,337.0,4634925.0
627.0,332.0,999700.0
632.0,332.0,1056200.0
617.0,332.0,893475.0
622.0,332.0,945475.0
647.0,332.0,1239850.0
652.0,332.0,1305950.0
637.0,332.0,1115025.0
642.0,332.0,1176225.0
667.0,332.0,1355775.0
672.0,332.0,1431175.0
657.0,332.0,1374575.0
662.0,332.0,1353150.0
687.0,332.0,1673925.0
692.0,332.0,1760525.0
677.0,332.0,1509300.0
682.0,332.0,1590200.0
107.0,337.0,2131500.0
102.0,337.0,2148600.0
117.0,337.0,2106175.0
112.0,337.0,2117375.0
127.0,337.0,2092350.0
122.0,337.0,2097850.0
137.0,337.0,2076250.0
132.0,337.0,2089625.0
167.0,337.0,1002450.0
177.0,337.0,888275.0
172.0,337.0,944200.0
22.0,337.0,4006475.0
27.0,337.0,3859050.0
32.0,337.0,3715400.0
37.0,337.0,3575475.0
42.0,337.0,3439225.0
47.0,337.0,3306600.0
52.0,337.0,3177550.0
57.0,337.0,3052025.0
62.0,337.0,2929975.0
67.0,337.0,2811350.0
72.0,337.0,2696100.0
77.0,337.0,2584175.0
82.0,337.0,2475525.0
87.0,337.0,2370100.0
92.0,337.0,2267850.0
97.0,337.0,2168725.0
657.0,347.0,1211325.0
652.0,347.0,1143800.0
667.0,347.0,1354150.0
662.0,347.0,1281425.0
637.0,347.0,1129350.0
632.0,347.0,1120050.0
647.0,347.0,1141325.0
642.0,347.0,1136475.0
617.0,347.0,1080100.0
612.0,347.0,1063100.0
627.0,347.0,1108675.0
622.0,347.0,1095325.0
597.0,347.0,869975.0
592.0,347.0,868050.0
607.0,347.0,1044425.0
602.0,347.0,877875.0
732.0,347.0,2561200.0
737.0,347.0,2675925.0
742.0,347.0,2794025.0
747.0,347.0,2915550.0
712.0,347.0,2135050.0
717.0,347.0,2236775.0
722.0,347.0,2341675.0
727.0,347.0,2449800.0
692.0,347.0,1758900.0
697.0,347.0,1848425.0
702.0,347.0,1940925.0
707.0,347.0,2036450.0
672.0,347.0,1429550.0
677.0,347.0,1507675.0
682.0,347.0,1588575.0
687.0,347.0,1672300.0
72.0,352.0,2690300.0
67.0,352.0,2804125.0
62.0,352.0,2921325.0
57.0,352.0,3041950.0
52.0,352.0,3166050.0
47.0,352.0,3293675.0
42.0,352.0,3424875.0
37.0,352.0,3559700.0
32.0,352.0,3698200.0
27.0,352.0,3840425.0
22.0,352.0,3986425.0
17.0,352.0,4136250.0
12.0,352.0,4289950.0
7.0,352.0,4447575.0
2.0,352.0,4609175.0
137.0,352.0,2293050.0
127.0,352.0,2317175.0
132.0,352.0,2314450.0
117.0,352.0,2331000.0
122.0,352.0,2322675.0
107.0,352.0,2356325.0
112.0,352.0,2342200.0
97.0,352.0,2393550.0
102.0,352.0,2373425.0
87.0,352.0,2443075.0
92.0,352.0,2416750.0
77.0,352.0,2579800.0
82.0,352.0,2472575.0
317.0,347.0,63350.0
312.0,347.0,73475.0
327.0,347.0,46100.0
322.0,347.0,54100.0
337.0,347.0,32750.0
332.0,347.0,38875.0
347.0,347.0,22475.0
342.0,347.0,27300.0
307.0,347.0,84525.0
397.0,347.0,7150.0
402.0,347.0,7125.0
407.0,347.0,7350.0
412.0,347.0,7950.0
417.0,347.0,8200.0
422.0,347.0,8375.0
427.0,347.0,11025.0
352.0,347.0,18550.0
447.0,347.0,20325.0
432.0,347.0,13950.0
467.0,347.0,27600.0
462.0,347.0,23375.0
457.0,347.0,22800.0
452.0,347.0,21750.0
552.0,347.0,351150.0
587.0,347.0,864250.0
522.0,347.0,300025.0
527.0,347.0,312275.0
517.0,347.0,321850.0
542.0,347.0,343975.0
547.0,347.0,349675.0
532.0,347.0,323750.0
537.0,347.0,334350.0
727.0,342.0,2449800.0
732.0,342.0,2561200.0
737.0,342.0,2675925.0
742.0,342.0,2794025.0
707.0,342.0,2036450.0
712.0,342.0,2135050.0
717.0,342.0,2236775.0
722.0,342.0,2341675.0
12.0,347.0,4296325.0
17.0,347.0,4142200.0
22.0,347.0,3991950.0
27.0,347.0,3845525.0
747.0,342.0,2915550.0
2.0,347.0,4616400.0
7.0,347.0,4454375.0
57.0,347.0,3044500.0
52.0,347.0,3169025.0
67.0,347.0,2805825.0
62.0,347.0,2923450.0
37.0,347.0,3563950.0
32.0,347.0,3702875.0
47.0,347.0,3297075.0
42.0,347.0,3428700.0
97.0,347.0,2319050.0
92.0,347.0,2342250.0
107.0,347.0,2281825.0
102.0,347.0,2298925.0
77.0,347.0,2580650.0
72.0,347.0,2691575.0
87.0,347.0,2368575.0
82.0,347.0,2473000.0
132.0,347.0,2239950.0
137.0,347.0,2221225.0
122.0,347.0,2248175.0
127.0,347.0,2242675.0
112.0,347.0,2267700.0
117.0,347.0,2256500.0
182.0,347.0,825100.0
187.0,347.0,774675.0
172.0,347.0,932675.0
177.0,347.0,877750.0
167.0,347.0,989925.0
227.0,347.0,476300.0
222.0,347.0,479800.0
217.0,347.0,516050.0
212.0,347.0,554175.0
207.0,347.0,594225.0
202.0,347.0,636250.0
197.0,347.0,680300.0
192.0,347.0,726425.0
232.0,347.0,474575.0
397.0,342.0,9650.0
402.0,342.0,9625.0
407.0,342.0,9875.0
412.0,342.0,10550.0
417.0,342.0,10925.0
422.0,342.0,11275.0
427.0,342.0,11500.0
432.0,342.0,14425.0
447.0,342.0,24850.0
452.0,342.0,26750.0
457.0,342.0,28325.0
462.0,342.0,29475.0
467.0,342.0,30100.0
522.0,342.0,306600.0
517.0,342.0,305425.0
532.0,342.0,315325.0
527.0,342.0,311500.0
542.0,342.0,366075.0
537.0,342.0,355075.0
547.0,342.0,373200.0
552.0,342.0,376150.0
597.0,342.0,829925.0
602.0,342.0,835850.0
592.0,342.0,828000.0
617.0,342.0,890700.0
622.0,342.0,941600.0
607.0,342.0,839900.0
612.0,342.0,841975.0
642.0,342.0,1196575.0
637.0,342.0,1187075.0
632.0,342.0,1175450.0
627.0,342.0,1161800.0
662.0,342.0,1281425.0
657.0,342.0,1211325.0
652.0,342.0,1208800.0
647.0,342.0,1203850.0
682.0,342.0,1588575.0
677.0,342.0,1507675.0
672.0,342.0,1429550.0
667.0,342.0,1354150.0
702.0,342.0,1940925.0
697.0,342.0,1848425.0
692.0,342.0,1758900.0
687.0,342.0,1672300.0
137.0,392.0,2858350.0
117.0,392.0,2917700.0
122.0,392.0,2909375.0
127.0,392.0,2903875.0
132.0,392.0,2901150.0
177.0,392.0,864625.0
182.0,392.0,842900.0
187.0,392.0,823400.0
192.0,392.0,806075.0
167.0,392.0,972750.0
172.0,392.0,917525.0
62.0,392.0,3210025.0
57.0,392.0,3256150.0
72.0,392.0,3128000.0
67.0,392.0,3167325.0
42.0,392.0,3415575.0
37.0,392.0,3548800.0
52.0,392.0,3305750.0
47.0,392.0,3358875.0
102.0,392.0,2960125.0
97.0,392.0,2980250.0
112.0,392.0,2928900.0
107.0,392.0,2943025.0
82.0,392.0,3059275.0
77.0,392.0,3092000.0
92.0,392.0,3003450.0
87.0,392.0,3029775.0
742.0,387.0,2806925.0
747.0,387.0,2928450.0
732.0,387.0,2574100.0
737.0,387.0,2688825.0
722.0,387.0,2354575.0
727.0,387.0,2462700.0
712.0,387.0,2147950.0
717.0,387.0,2249675.0
27.0,392.0,3826325.0
32.0,392.0,3685700.0
17.0,392.0,4118950.0
22.0,392.0,3970725.0
7.0,392.0,4427075.0
12.0,392.0,4271050.0
2.0,392.0,4587075.0
667.0,387.0,1367050.0
662.0,387.0,1294325.0
657.0,387.0,1224225.0
652.0,387.0,1156700.0
647.0,387.0,1091700.0
642.0,387.0,1029175.0
637.0,387.0,969075.0
632.0,387.0,911350.0
707.0,387.0,2049350.0
702.0,387.0,1953825.0
697.0,387.0,1861325.0
692.0,387.0,1771800.0
687.0,387.0,1685200.0
682.0,387.0,1601475.0
677.0,387.0,1520575.0
672.0,387.0,1442450.0
437.0,392.0,3500.0
442.0,392.0,5100.0
447.0,392.0,7125.0
452.0,392.0,9625.0
502.0,392.0,148150.0
507.0,392.0,153275.0
512.0,392.0,157575.0
382.0,392.0,750.0
392.0,392.0,125.0
387.0,392.0,350.0
397.0,392.0,25.0
412.0,392.0,125.0
407.0,392.0,25.0
422.0,392.0,750.0
417.0,392.0,350.0
432.0,392.0,2275.0
427.0,392.0,1375.0
212.0,392.0,766200.0
207.0,392.0,771825.0
202.0,392.0,781200.0
197.0,392.0,792600.0
232.0,392.0,751900.0
227.0,392.0,755350.0
222.0,392.0,760675.0
217.0,392.0,762500.0
237.0,392.0,750225.0
237.0,387.0,750250.0
232.0,387.0,723000.0
242.0,387.0,775875.0
212.0,387.0,733800.0
217.0,387.0,730100.0
222.0,387.0,728275.0
227.0,387.0,724725.0
192.0,387.0,777175.0
197.0,387.0,761975.0
202.0,387.0,750575.0
207.0,387.0,741200.0
172.0,387.0,917575.0
177.0,387.0,864650.0
182.0,387.0,814000.0
187.0,387.0,794500.0
167.0,387.0,972825.0
137.0,387.0,2788125.0
132.0,387.0,2828250.0
127.0,387.0,2830975.0
122.0,387.0,2836475.0
117.0,387.0,2844800.0
112.0,387.0,2856000.0
107.0,387.0,2870125.0
102.0,387.0,2887225.0
97.0,387.0,2907350.0
92.0,387.0,2930550.0
87.0,387.0,2956875.0
82.0,387.0,2986375.0
77.0,387.0,3019100.0
72.0,387.0,3055100.0
62.0,387.0,3137125.0
67.0,387.0,3094425.0
52.0,387.0,3232850.0
57.0,387.0,3183250.0
42.0,387.0,3415600.0
47.0,387.0,3285975.0
32.0,387.0,3685775.0
37.0,387.0,3548850.0
22.0,387.0,3970850.0
27.0,387.0,3826425.0
12.0,387.0,4271225.0
17.0,387.0,4119100.0
2.0,387.0,4587300.0
7.0,387.0,4427275.0
747.0,382.0,2926050.0
597.0,387.0,691150.0
592.0,387.0,683450.0
607.0,387.0,701125.0
602.0,387.0,697075.0
617.0,387.0,751925.0
612.0,387.0,703200.0
627.0,387.0,855950.0
622.0,387.0,802825.0
577.0,387.0,650700.0
587.0,387.0,674075.0
582.0,387.0,663125.0
512.0,387.0,169700.0
517.0,387.0,174200.0
522.0,387.0,177725.0
527.0,387.0,180175.0
532.0,387.0,181450.0
537.0,387.0,201700.0
502.0,387.0,158175.0
507.0,387.0,164325.0
447.0,387.0,7150.0
442.0,387.0,5125.0
437.0,387.0,3525.0
432.0,387.0,2300.0
452.0,387.0,9650.0
407.0,387.0,50.0
402.0,387.0,25.0
397.0,387.0,50.0
392.0,387.0,150.0
427.0,387.0,1400.0
422.0,387.0,775.0
417.0,387.0,375.0
412.0,387.0,150.0
387.0,387.0,375.0
597.0,397.0,615075.0
592.0,397.0,611225.0
587.0,397.0,605600.0
582.0,397.0,598300.0
577.0,397.0,589425.0
637.0,397.0,974050.0
632.0,397.0,916325.0
627.0,397.0,860925.0
622.0,397.0,807800.0
617.0,397.0,756900.0
612.0,397.0,708175.0
607.0,397.0,661575.0
602.0,397.0,617050.0
672.0,397.0,1447425.0
677.0,397.0,1525550.0
662.0,397.0,1299300.0
667.0,397.0,1372025.0
652.0,397.0,1161675.0
657.0,397.0,1229200.0
642.0,397.0,1034150.0
647.0,397.0,1096675.0
712.0,397.0,2152925.0
717.0,397.0,2254650.0
702.0,397.0,1958800.0
707.0,397.0,2054325.0
692.0,397.0,1776775.0
697.0,397.0,1866300.0
682.0,397.0,1606450.0
687.0,397.0,1690175.0
427.0,397.0,1500.0
422.0,397.0,850.0
437.0,397.0,3675.0
432.0,397.0,2425.0
407.0,397.0,50.0
402.0,397.0,25.0
417.0,397.0,425.0
412.0,397.0,175.0
447.0,397.0,7350.0
442.0,397.0,5300.0
452.0,397.0,9875.0
502.0,397.0,138150.0
507.0,397.0,142250.0
512.0,397.0,145475.0
517.0,397.0,147725.0
522.0,397.0,148900.0
527.0,397.0,166550.0
532.0,397.0,185475.0
537.0,397.0,205725.0
137.0,402.0,2998925.0
132.0,402.0,3047075.0
127.0,402.0,3049800.0
182.0,402.0,900825.0
177.0,402.0,922550.0
202.0,402.0,844350.0
197.0,402.0,853975.0
192.0,402.0,867450.0
187.0,402.0,883050.0
217.0,402.0,827425.0
207.0,402.0,836750.0
212.0,402.0,831125.0
237.0,402.0,804800.0
727.0,397.0,2467675.0
722.0,397.0,2359550.0
737.0,397.0,2693800.0
732.0,397.0,2579075.0
747.0,397.0,2933425.0
742.0,397.0,2811900.0
2.0,402.0,4587800.0
12.0,402.0,4271575.0
7.0,402.0,4427700.0
22.0,402.0,3971050.0
17.0,402.0,4119375.0
32.0,402.0,3685825.0
27.0,402.0,3826550.0
42.0,402.0,3561500.0
37.0,402.0,3621825.0
47.0,402.0,3504800.0
52.0,402.0,3451675.0
57.0,402.0,3402075.0
62.0,402.0,3355950.0
67.0,402.0,3313250.0
72.0,402.0,3273925.0
77.0,402.0,3237925.0
82.0,402.0,3205200.0
87.0,402.0,3175700.0
92.0,402.0,3149375.0
97.0,402.0,3126175.0
102.0,402.0,3106050.0
107.0,402.0,3088950.0
112.0,402.0,3074825.0
117.0,402.0,3063625.0
122.0,402.0,3055300.0
747.0,392.0,2930925.0
737.0,392.0,2691300.0
742.0,392.0,2809400.0
727.0,392.0,2465175.0
732.0,392.0,2576575.0
717.0,392.0,2252150.0
722.0,392.0,2357050.0
707.0,392.0,2051825.0
712.0,392.0,2150425.0
697.0,392.0,1863800.0
702.0,392.0,1956300.0
687.0,392.0,1687675.0
692.0,392.0,1774275.0
677.0,392.0,1523050.0
682.0,392.0,1603950.0
77.0,397.0,3164925.0
72.0,397.0,3200925.0
67.0,397.0,3240250.0
62.0,397.0,3282950.0
57.0,397.0,3329075.0
52.0,397.0,3378675.0
47.0,397.0,3431800.0
42.0,397.0,3488500.0
37.0,397.0,3548825.0
32.0,397.0,3685750.0
27.0,397.0,3826400.0
22.0,397.0,3970825.0
17.0,397.0,4119075.0
12.0,397.0,4271200.0
7.0,397.0,4427250.0
2.0,397.0,4587275.0
577.0,392.0,620050.0
582.0,392.0,630700.0
587.0,392.0,639825.0
592.0,392.0,647325.0
537.0,392.0,203700.0
517.0,392.0,160950.0
522.0,392.0,163300.0
527.0,392.0,164525.0
532.0,392.0,183450.0
662.0,392.0,1296800.0
657.0,392.0,1226700.0
672.0,392.0,1444925.0
667.0,392.0,1369525.0
642.0,392.0,1031650.0
637.0,392.0,971550.0
652.0,392.0,1159175.0
647.0,392.0,1094175.0
622.0,392.0,805300.0
617.0,392.0,754400.0
632.0,392.0,913825.0
627.0,392.0,858425.0
602.0,392.0,657050.0
597.0,392.0,653100.0
612.0,392.0,705675.0
607.0,392.0,659075.0
397.0,397.0,50.0
392.0,397.0,175.0
387.0,397.0,425.0
382.0,397.0,850.0
122.0,397.0,2982300.0
127.0,397.0,2976800.0
132.0,397.0,2974075.0
137.0,397.0,2928600.0
82.0,397.0,3132200.0
87.0,397.0,3102700.0
92.0,397.0,3076375.0
97.0,397.0,3053175.0
102.0,397.0,3033050.0
107.0,397.0,3015950.0
112.0,397.0,3001825.0
117.0,397.0,2990625.0
207.0,397.0,804250.0
202.0,397.0,811850.0
217.0,397.0,794925.0
212.0,397.0,798625.0
227.0,397.0,786000.0
222.0,397.0,793100.0
237.0,397.0,777475.0
232.0,397.0,780825.0
177.0,397.0,893550.0
187.0,397.0,852325.0
182.0,397.0,871825.0
197.0,397.0,823250.0
192.0,397.0,836725.0
427.0,372.0,2125.0
432.0,372.0,3025.0
417.0,372.0,1325.0
422.0,372.0,1500.0
447.0,372.0,7875.0
452.0,372.0,10375.0
437.0,372.0,4250.0
442.0,372.0,5850.0
457.0,372.0,13400.0
392.0,372.0,875.0
387.0,372.0,1100.0
412.0,372.0,1075.0
407.0,372.0,850.0
402.0,372.0,750.0
397.0,372.0,775.0
582.0,372.0,761050.0
587.0,372.0,777475.0
592.0,372.0,792475.0
597.0,372.0,805950.0
602.0,372.0,817800.0
607.0,372.0,827925.0
612.0,372.0,836225.0
617.0,372.0,842600.0
622.0,372.0,846950.0
627.0,372.0,849175.0
632.0,372.0,904575.0
637.0,372.0,962300.0
642.0,372.0,1022400.0
647.0,372.0,1084925.0
652.0,372.0,1149925.0
512.0,372.0,206725.0
507.0,372.0,198125.0
522.0,372.0,221650.0
517.0,372.0,214600.0
532.0,372.0,232875.0
527.0,372.0,227775.0
542.0,372.0,239600.0
537.0,372.0,236850.0
12.0,377.0,4272950.0
17.0,377.0,4120625.0
2.0,377.0,4589425.0
7.0,377.0,4429200.0
747.0,372.0,2921675.0
737.0,372.0,2682050.0
742.0,372.0,2800150.0
52.0,377.0,3160050.0
57.0,377.0,3037325.0
42.0,377.0,3416125.0
47.0,377.0,3286300.0
32.0,377.0,3686700.0
37.0,377.0,3549575.0
22.0,377.0,3972175.0
27.0,377.0,3827550.0
692.0,372.0,1765025.0
687.0,372.0,1678425.0
682.0,372.0,1594700.0
677.0,372.0,1513800.0
672.0,372.0,1435675.0
667.0,372.0,1360275.0
662.0,372.0,1287550.0
657.0,372.0,1217450.0
732.0,372.0,2567325.0
727.0,372.0,2455925.0
722.0,372.0,2347800.0
717.0,372.0,2242900.0
712.0,372.0,2141175.0
707.0,372.0,2042575.0
702.0,372.0,1947050.0
697.0,372.0,1854550.0
167.0,377.0,973750.0
172.0,377.0,918300.0
177.0,377.0,865175.0
202.0,377.0,690925.0
207.0,377.0,679825.0
212.0,377.0,672425.0
217.0,377.0,666950.0
182.0,377.0,814325.0
187.0,377.0,765700.0
192.0,377.0,719250.0
197.0,377.0,704050.0
87.0,377.0,2810950.0
82.0,377.0,2840450.0
97.0,377.0,2761425.0
92.0,377.0,2784625.0
67.0,377.0,2948500.0
62.0,377.0,2991200.0
77.0,377.0,2873175.0
72.0,377.0,2909175.0
127.0,377.0,2685050.0
122.0,377.0,2690550.0
137.0,377.0,2647550.0
132.0,377.0,2682325.0
107.0,377.0,2724200.0
102.0,377.0,2741300.0
117.0,377.0,2698875.0
112.0,377.0,2710075.0
587.0,367.0,812325.0
582.0,367.0,794075.0
607.0,367.0,870575.0
602.0,367.0,858425.0
597.0,367.0,844600.0
592.0,367.0,829200.0
542.0,367.0,259825.0
537.0,367.0,255700.0
532.0,367.0,250400.0
507.0,367.0,209775.0
522.0,367.0,236675.0
527.0,367.0,244025.0
512.0,367.0,219450.0
517.0,367.0,228450.0
462.0,367.0,17625.0
452.0,367.0,11000.0
457.0,367.0,14025.0
737.0,367.0,2680175.0
732.0,367.0,2565450.0
747.0,367.0,2919800.0
742.0,367.0,2798275.0
2.0,372.0,4591525.0
12.0,372.0,4274700.0
7.0,372.0,4431125.0
697.0,367.0,1852675.0
692.0,367.0,1763150.0
707.0,367.0,2040700.0
702.0,367.0,1945175.0
717.0,367.0,2241025.0
712.0,367.0,2139300.0
727.0,367.0,2454050.0
722.0,367.0,2345925.0
652.0,367.0,1148050.0
657.0,367.0,1215575.0
662.0,367.0,1285675.0
667.0,367.0,1358400.0
672.0,367.0,1433800.0
677.0,367.0,1511925.0
682.0,367.0,1592825.0
687.0,367.0,1676550.0
612.0,367.0,880950.0
617.0,367.0,889450.0
622.0,367.0,895975.0
627.0,367.0,900425.0
632.0,367.0,902700.0
637.0,367.0,960425.0
642.0,367.0,1020525.0
647.0,367.0,1083050.0
172.0,372.0,919175.0
167.0,372.0,974800.0
137.0,372.0,2577100.0
132.0,372.0,2609200.0
127.0,372.0,2611925.0
122.0,372.0,2617425.0
117.0,372.0,2625750.0
112.0,372.0,2636950.0
107.0,372.0,2651075.0
102.0,372.0,2668175.0
97.0,372.0,2688300.0
87.0,372.0,2737825.0
92.0,372.0,2711500.0
77.0,372.0,2800050.0
82.0,372.0,2767325.0
67.0,372.0,2875375.0
72.0,372.0,2836050.0
57.0,372.0,3037500.0
62.0,372.0,2918075.0
47.0,372.0,3286825.0
52.0,372.0,3160400.0
37.0,372.0,3550450.0
42.0,372.0,3416825.0
27.0,372.0,3828775.0
32.0,372.0,3687750.0
17.0,372.0,4122200.0
22.0,372.0,3973575.0
217.0,372.0,636100.0
222.0,372.0,632500.0
227.0,372.0,630725.0
197.0,372.0,674925.0
202.0,372.0,661800.0
207.0,372.0,650700.0
212.0,372.0,641575.0
177.0,372.0,865875.0
182.0,372.0,814850.0
187.0,372.0,766050.0
192.0,372.0,719425.0
112.0,382.0,2783075.0
107.0,382.0,2797200.0
122.0,382.0,2763550.0
117.0,382.0,2771875.0
132.0,382.0,2755325.0
127.0,382.0,2758050.0
137.0,382.0,2717875.0
172.0,382.0,917800.0
167.0,382.0,973125.0
182.0,382.0,814075.0
177.0,382.0,864800.0
187.0,382.0,765575.0
192.0,382.0,748250.0
197.0,382.0,733050.0
202.0,382.0,719925.0
207.0,382.0,710550.0
212.0,382.0,703150.0
217.0,382.0,697675.0
222.0,382.0,695850.0
227.0,382.0,694075.0
232.0,382.0,723075.0
397.0,382.0,150.0
402.0,382.0,125.0
387.0,382.0,475.0
392.0,382.0,250.0
417.0,382.0,475.0
422.0,382.0,875.0
407.0,382.0,175.0
412.0,382.0,250.0
452.0,382.0,9750.0
447.0,382.0,7250.0
457.0,382.0,12775.0
432.0,382.0,2400.0
427.0,382.0,1500.0
442.0,382.0,5225.0
437.0,382.0,3625.0
502.0,382.0,168275.0
527.0,382.0,195900.0
532.0,382.0,198450.0
537.0,382.0,199775.0
542.0,382.0,221400.0
507.0,382.0,175450.0
512.0,382.0,181900.0
517.0,382.0,187525.0
522.0,382.0,192225.0
582.0,382.0,695625.0
622.0,382.0,800425.0
617.0,382.0,749525.0
612.0,382.0,747400.0
607.0,382.0,743250.0
602.0,382.0,737175.0
597.0,382.0,729275.0
592.0,382.0,719650.0
587.0,382.0,708400.0
662.0,382.0,1291925.0
657.0,382.0,1221825.0
652.0,382.0,1154300.0
647.0,382.0,1089300.0
642.0,382.0,1026775.0
637.0,382.0,966675.0
632.0,382.0,908950.0
627.0,382.0,853550.0
697.0,382.0,1858925.0
702.0,382.0,1951425.0
687.0,382.0,1682800.0
692.0,382.0,1769400.0
677.0,382.0,1518175.0
682.0,382.0,1599075.0
667.0,382.0,1364650.0
672.0,382.0,1440050.0
737.0,382.0,2686425.0
742.0,382.0,2804525.0
727.0,382.0,2460300.0
732.0,382.0,2571700.0
717.0,382.0,2247275.0
722.0,382.0,2352175.0
707.0,382.0,2046950.0
712.0,382.0,2145550.0
222.0,377.0,663350.0
432.0,377.0,2625.0
437.0,377.0,3850.0
422.0,377.0,1100.0
427.0,377.0,1725.0
452.0,377.0,9975.0
457.0,377.0,13000.0
442.0,377.0,5450.0
447.0,377.0,7475.0
392.0,377.0,475.0
397.0,377.0,375.0
387.0,377.0,700.0
412.0,377.0,575.0
417.0,377.0,700.0
402.0,377.0,350.0
407.0,377.0,425.0
517.0,377.0,200975.0
512.0,377.0,194225.0
507.0,377.0,186700.0
537.0,377.0,218225.0
532.0,377.0,215575.0
527.0,377.0,211750.0
522.0,377.0,206850.0
602.0,377.0,777400.0
607.0,377.0,785500.0
612.0,377.0,791725.0
617.0,377.0,795975.0
582.0,377.0,728250.0
587.0,377.0,742850.0
592.0,377.0,755975.0
597.0,377.0,767525.0
542.0,377.0,219600.0
687.0,377.0,1680525.0
682.0,377.0,1596800.0
697.0,377.0,1856650.0
692.0,377.0,1767125.0
667.0,377.0,1362375.0
662.0,377.0,1289650.0
677.0,377.0,1515900.0
672.0,377.0,1437775.0
647.0,377.0,1087025.0
642.0,377.0,1024500.0
657.0,377.0,1219550.0
652.0,377.0,1152025.0
627.0,377.0,851275.0
622.0,377.0,798150.0
637.0,377.0,964400.0
632.0,377.0,906675.0
17.0,382.0,4119625.0
22.0,382.0,3971300.0
7.0,382.0,4427950.0
12.0,382.0,4271825.0
2.0,382.0,4588050.0
742.0,377.0,2802250.0
747.0,377.0,2923775.0
732.0,377.0,2569425.0
737.0,377.0,2684150.0
722.0,377.0,2349900.0
727.0,377.0,2458025.0
712.0,377.0,2143275.0
717.0,377.0,2245000.0
702.0,377.0,1949150.0
707.0,377.0,2044675.0
102.0,382.0,2814300.0
97.0,382.0,2834425.0
92.0,382.0,2857625.0
87.0,382.0,2883950.0
82.0,382.0,2913450.0
77.0,382.0,2946175.0
72.0,382.0,2982175.0
67.0,382.0,3021500.0
62.0,382.0,3064200.0
57.0,382.0,3110325.0
52.0,382.0,3159925.0
47.0,382.0,3286050.0
42.0,382.0,3415750.0
37.0,382.0,3549075.0
32.0,382.0,3686075.0
27.0,382.0,3826800.0
2.0,432.0,4592175.0
7.0,432.0,4505075.0
12.0,432.0,4421950.0
17.0,432.0,4342750.0
22.0,432.0,4267425.0
27.0,432.0,4195925.0
32.0,432.0,4128200.0
37.0,432.0,4064200.0
42.0,432.0,4003875.0
47.0,432.0,3947175.0
52.0,432.0,3894050.0
57.0,432.0,3844450.0
62.0,432.0,3798325.0
67.0,432.0,3755625.0
72.0,432.0,3716300.0
677.0,427.0,1538275.0
672.0,427.0,1460150.0
687.0,427.0,1702900.0
682.0,427.0,1619175.0
697.0,427.0,1879025.0
692.0,427.0,1789500.0
707.0,427.0,2067050.0
702.0,427.0,1971525.0
717.0,427.0,2267375.0
712.0,427.0,2165650.0
727.0,427.0,2480400.0
722.0,427.0,2372275.0
737.0,427.0,2706525.0
732.0,427.0,2591800.0
747.0,427.0,2946150.0
742.0,427.0,2824625.0
172.0,432.0,1133600.0
187.0,432.0,1078875.0
192.0,432.0,1066875.0
177.0,432.0,1113100.0
182.0,432.0,1094875.0
207.0,432.0,1047175.0
212.0,432.0,1045250.0
197.0,432.0,1057000.0
202.0,432.0,1051075.0
217.0,432.0,1043375.0
92.0,432.0,3591750.0
87.0,432.0,3618075.0
82.0,432.0,3647575.0
77.0,432.0,3680300.0
112.0,432.0,3517200.0
107.0,432.0,3531325.0
102.0,432.0,3548425.0
97.0,432.0,3568550.0
132.0,432.0,3489450.0
127.0,432.0,3492175.0
122.0,432.0,3497675.0
117.0,432.0,3506000.0
142.0,432.0,3422625.0
137.0,432.0,3425250.0
452.0,427.0,16800.0
457.0,427.0,21050.0
462.0,427.0,25875.0
432.0,427.0,6675.0
437.0,427.0,7000.0
442.0,427.0,9825.0
447.0,427.0,13075.0
492.0,427.0,76850.0
497.0,427.0,87900.0
502.0,427.0,99925.0
507.0,427.0,112975.0
377.0,427.0,4875.0
387.0,427.0,3850.0
382.0,427.0,4250.0
417.0,427.0,4750.0
412.0,427.0,4125.0
427.0,427.0,6125.0
422.0,427.0,5450.0
397.0,427.0,3525.0
392.0,427.0,3625.0
407.0,427.0,3675.0
402.0,427.0,3500.0
622.0,427.0,820525.0
627.0,427.0,873650.0
612.0,427.0,720900.0
617.0,427.0,769625.0
