x,y,length
75.0,365.0,1428500.0
45.0,365.0,1801000.0
55.0,365.0,1669800.0
185.0,365.0,453100.0
195.0,365.0,403100.0
165.0,365.0,566800.0
175.0,365.0,507600.0
125.0,365.0,1311500.0
135.0,365.0,1306000.0
225.0,365.0,346100.0
215.0,365.0,349800.0
205.0,365.0,357400.0
395.0,375.0,1500.0
415.0,375.0,1700.0
405.0,375.0,1400.0
435.0,375.0,2800.0
425.0,375.0,2300.0
455.0,375.0,6900.0
445.0,375.0,4400.0
515.0,375.0,94700.0
505.0,375.0,86300.0
535.0,375.0,106600.0
525.0,375.0,101600.0
705.0,365.0,1099100.0
715.0,365.0,1196800.0
685.0,365.0,921800.0
695.0,365.0,1007500.0
745.0,365.0,1528500.0
725.0,365.0,1300800.0
735.0,365.0,1411300.0
25.0,375.0,2082000.0
35.0,375.0,1936700.0
5.0,375.0,2395900.0
15.0,375.0,2235000.0
65.0,375.0,1545000.0
75.0,375.0,1502300.0
45.0,375.0,1798900.0
55.0,375.0,1668400.0
115.0,375.0,1396500.0
105.0,375.0,1413600.0
95.0,375.0,1436800.0
85.0,375.0,1466300.0
135.0,375.0,1379800.0
125.0,375.0,1385300.0
195.0,375.0,402400.0
185.0,375.0,451700.0
175.0,375.0,505500.0
225.0,375.0,379400.0
215.0,375.0,383100.0
205.0,375.0,390700.0
175.0,425.0,601900.0
185.0,425.0,581400.0
195.0,425.0,565400.0
125.0,425.0,1750800.0
135.0,425.0,1745300.0
205.0,425.0,557400.0
15.0,425.0,2231500.0
5.0,425.0,2391900.0
35.0,425.0,2080800.0
25.0,425.0,2152300.0
735.0,415.0,1395800.0
725.0,415.0,1286800.0
745.0,415.0,1511500.0
95.0,425.0,1802300.0
85.0,425.0,1831800.0
115.0,425.0,1762000.0
105.0,425.0,1779100.0
55.0,425.0,1960100.0
45.0,425.0,2016800.0
75.0,425.0,1867800.0
65.0,425.0,1910500.0
505.0,425.0,45700.0
515.0,425.0,58700.0
495.0,425.0,34800.0
445.0,425.0,4300.0
455.0,425.0,7200.0
585.0,425.0,710900.0
595.0,425.0,714600.0
565.0,425.0,693200.0
575.0,425.0,703700.0
525.0,425.0,74000.0
435.0,425.0,2300.0
425.0,425.0,1000.0
415.0,425.0,700.0
405.0,425.0,500.0
395.0,425.0,600.0
385.0,425.0,1000.0
375.0,425.0,2300.0
385.0,415.0,700.0
395.0,415.0,200.0
95.0,415.0,1729000.0
85.0,415.0,1758500.0
115.0,415.0,1688700.0
105.0,415.0,1705800.0
135.0,415.0,1672000.0
125.0,415.0,1677500.0
175.0,415.0,569100.0
195.0,415.0,532600.0
185.0,415.0,548600.0
215.0,415.0,517000.0
205.0,415.0,520900.0
585.0,415.0,674400.0
595.0,415.0,678100.0
575.0,415.0,667200.0
625.0,415.0,763800.0
635.0,415.0,786300.0
605.0,415.0,709300.0
615.0,415.0,738000.0
665.0,415.0,830000.0
675.0,415.0,835300.0
645.0,415.0,805100.0
655.0,415.0,819800.0
705.0,415.0,1088100.0
715.0,415.0,1184300.0
685.0,415.0,913800.0
695.0,415.0,998000.0
435.0,415.0,1700.0
425.0,415.0,700.0
415.0,415.0,200.0
405.0,415.0,100.0
445.0,415.0,3400.0
515.0,415.0,57900.0
505.0,415.0,44900.0
495.0,415.0,43000.0
525.0,415.0,73200.0
495.0,405.0,51100.0
515.0,405.0,57000.0
505.0,405.0,54900.0
445.0,405.0,3000.0
415.0,405.0,100.0
435.0,405.0,1400.0
425.0,405.0,500.0
395.0,405.0,100.0
385.0,405.0,500.0
205.0,405.0,488400.0
215.0,405.0,480800.0
75.0,415.0,1794500.0
65.0,415.0,1837200.0
55.0,415.0,1886800.0
45.0,415.0,1943500.0
35.0,415.0,2007500.0
25.0,415.0,2079000.0
15.0,415.0,2231200.0
5.0,415.0,2391300.0
745.0,405.0,1510700.0
735.0,405.0,1395100.0
725.0,405.0,1286200.0
715.0,405.0,1183800.0
705.0,405.0,1087700.0
695.0,405.0,997700.0
685.0,405.0,913600.0
665.0,405.0,762300.0
675.0,405.0,835200.0
645.0,405.0,747400.0
655.0,405.0,757200.0
625.0,405.0,715300.0
635.0,405.0,733300.0
605.0,405.0,669200.0
615.0,405.0,693800.0
585.0,405.0,638200.0
595.0,405.0,641900.0
575.0,405.0,631000.0
525.0,405.0,72300.0
535.0,405.0,90100.0
575.0,395.0,594900.0
595.0,395.0,605800.0
585.0,395.0,602100.0
615.0,395.0,649700.0
605.0,395.0,629200.0
635.0,395.0,680400.0
625.0,395.0,666900.0
515.0,395.0,69200.0
505.0,395.0,65000.0
535.0,395.0,89300.0
525.0,395.0,71500.0
405.0,395.0,100.0
415.0,395.0,200.0
425.0,395.0,600.0
435.0,395.0,1500.0
445.0,395.0,3100.0
385.0,395.0,600.0
395.0,395.0,200.0
135.0,405.0,1599000.0
125.0,405.0,1604500.0
195.0,405.0,500100.0
185.0,405.0,516100.0
175.0,405.0,536600.0
75.0,405.0,1721500.0
65.0,405.0,1764200.0
55.0,405.0,1813800.0
45.0,405.0,1870500.0
115.0,405.0,1615700.0
105.0,405.0,1632800.0
95.0,405.0,1656000.0
85.0,405.0,1685500.0
745.0,395.0,1511600.0
725.0,395.0,1286900.0
735.0,395.0,1395900.0
25.0,405.0,2078900.0
35.0,405.0,1934500.0
5.0,405.0,2391000.0
15.0,405.0,2231000.0
665.0,395.0,762400.0
675.0,395.0,835400.0
645.0,395.0,689800.0
655.0,395.0,694700.0
705.0,395.0,1088200.0
715.0,395.0,1184400.0
685.0,395.0,913900.0
695.0,395.0,998100.0
245.0,455.0,687900.0
385.0,455.0,6000.0
375.0,455.0,6900.0
425.0,455.0,7200.0
405.0,455.0,5500.0
415.0,455.0,6000.0
485.0,455.0,29300.0
615.0,455.0,919800.0
605.0,455.0,874700.0
635.0,455.0,1003300.0
625.0,455.0,962800.0
595.0,455.0,827900.0
585.0,455.0,824200.0
695.0,455.0,1171400.0
685.0,455.0,1154300.0
715.0,455.0,1189300.0
705.0,455.0,1183200.0
655.0,455.0,1075200.0
645.0,455.0,1040900.0
675.0,455.0,1132300.0
665.0,455.0,1105800.0
5.0,465.0,2618800.0
15.0,465.0,2531700.0
25.0,465.0,2452500.0
35.0,465.0,2381000.0
725.0,455.0,1294200.0
735.0,455.0,1405600.0
745.0,455.0,1523700.0
85.0,465.0,1681700.0
95.0,465.0,1569300.0
105.0,465.0,1463200.0
115.0,465.0,1363200.0
45.0,465.0,2317000.0
55.0,465.0,2260300.0
65.0,465.0,2210700.0
75.0,465.0,2168000.0
395.0,445.0,3100.0
385.0,445.0,3500.0
375.0,445.0,4400.0
435.0,445.0,5300.0
425.0,445.0,4300.0
415.0,445.0,3400.0
405.0,445.0,3000.0
475.0,445.0,20400.0
465.0,445.0,13900.0
485.0,445.0,28400.0
555.0,445.0,754300.0
525.0,445.0,75200.0
535.0,445.0,93700.0
585.0,445.0,785600.0
595.0,445.0,789300.0
565.0,445.0,767900.0
575.0,445.0,778400.0
625.0,445.0,911900.0
635.0,445.0,947900.0
605.0,445.0,832200.0
615.0,445.0,873200.0
665.0,445.0,1035700.0
675.0,445.0,1056900.0
645.0,445.0,980800.0
655.0,445.0,1010200.0
695.0,445.0,1084800.0
685.0,445.0,1073400.0
715.0,445.0,1188400.0
705.0,445.0,1090700.0
735.0,445.0,1402900.0
725.0,445.0,1292400.0
745.0,445.0,1520100.0
15.0,455.0,2455200.0
5.0,455.0,2542300.0
35.0,455.0,2304500.0
25.0,455.0,2376000.0
55.0,455.0,2183800.0
45.0,455.0,2240500.0
75.0,455.0,2091500.0
65.0,455.0,2134200.0
85.0,455.0,2055500.0
95.0,455.0,2026000.0
105.0,455.0,1455700.0
115.0,455.0,1355700.0
125.0,455.0,1261600.0
135.0,455.0,1173200.0
145.0,455.0,1157900.0
155.0,455.0,1147900.0
215.0,455.0,670700.0
225.0,455.0,663300.0
235.0,455.0,659800.0
625.0,435.0,861900.0
635.0,435.0,893400.0
605.0,435.0,790600.0
615.0,435.0,827500.0
585.0,435.0,747900.0
595.0,435.0,751600.0
565.0,435.0,730200.0
575.0,435.0,740700.0
525.0,435.0,74500.0
535.0,435.0,92300.0
505.0,435.0,46200.0
515.0,435.0,59200.0
485.0,435.0,26300.0
495.0,435.0,35300.0
35.0,445.0,2229100.0
25.0,445.0,2300600.0
15.0,445.0,2379800.0
5.0,445.0,2466900.0
745.0,435.0,1516600.0
735.0,435.0,1400100.0
725.0,435.0,1290300.0
715.0,435.0,1187000.0
705.0,435.0,1090000.0
695.0,435.0,999100.0
685.0,435.0,993400.0
675.0,435.0,982400.0
665.0,435.0,966500.0
655.0,435.0,946100.0
645.0,435.0,921600.0
195.0,445.0,644000.0
125.0,445.0,1899100.0
135.0,445.0,1893600.0
145.0,445.0,1217100.0
85.0,445.0,1980100.0
95.0,445.0,1950600.0
105.0,445.0,1927400.0
115.0,445.0,1910300.0
45.0,445.0,2165100.0
55.0,445.0,2108400.0
65.0,445.0,2058800.0
75.0,445.0,2016100.0
255.0,445.0,710200.0
245.0,445.0,686100.0
215.0,445.0,632100.0
205.0,445.0,639900.0
235.0,445.0,658900.0
225.0,445.0,628400.0
705.0,425.0,1089000.0
715.0,425.0,1185500.0
685.0,425.0,914100.0
695.0,425.0,998600.0
745.0,425.0,1513600.0
725.0,425.0,1288300.0
735.0,425.0,1397600.0
625.0,425.0,812600.0
635.0,425.0,839600.0
605.0,425.0,749700.0
615.0,425.0,782500.0
665.0,425.0,898000.0
675.0,425.0,908600.0
645.0,425.0,863100.0
655.0,425.0,882700.0
115.0,435.0,1835800.0
105.0,435.0,1852900.0
95.0,435.0,1876100.0
85.0,435.0,1905600.0
135.0,435.0,1819100.0
125.0,435.0,1824600.0
35.0,435.0,2154600.0
25.0,435.0,2226100.0
15.0,435.0,2305300.0
5.0,435.0,2392400.0
75.0,435.0,1941600.0
65.0,435.0,1984300.0
55.0,435.0,2033900.0
45.0,435.0,2090600.0
175.0,435.0,635200.0
185.0,435.0,614700.0
195.0,435.0,602400.0
205.0,435.0,598300.0
215.0,435.0,594400.0
225.0,435.0,627700.0
415.0,435.0,1700.0
405.0,435.0,1400.0
435.0,435.0,2800.0
425.0,435.0,2300.0
455.0,435.0,8700.0
445.0,435.0,5300.0
475.0,435.0,19000.0
465.0,435.0,13200.0
375.0,435.0,2800.0
395.0,435.0,1500.0
385.0,435.0,1900.0
115.0,495.0,1378300.0
105.0,495.0,1478300.0
95.0,495.0,1584400.0
85.0,495.0,1696800.0
155.0,495.0,1035300.0
145.0,495.0,1112900.0
135.0,495.0,1195800.0
125.0,495.0,1284200.0
195.0,495.0,773900.0
185.0,495.0,832300.0
175.0,495.0,895200.0
165.0,495.0,962800.0
235.0,495.0,581300.0
225.0,495.0,623700.0
215.0,495.0,669800.0
205.0,495.0,719800.0
685.0,485.0,1404400.0
695.0,485.0,1438600.0
705.0,485.0,1468100.0
715.0,485.0,1492500.0
725.0,485.0,1511400.0
735.0,485.0,1524400.0
745.0,485.0,1531100.0
5.0,495.0,2856900.0
15.0,495.0,2676800.0
25.0,495.0,2514700.0
35.0,495.0,2360300.0
45.0,495.0,2213400.0
55.0,495.0,2073800.0
65.0,495.0,1941300.0
75.0,495.0,1815700.0
575.0,485.0,940200.0
595.0,485.0,951100.0
585.0,485.0,947400.0
615.0,485.0,1067000.0
605.0,485.0,1009600.0
635.0,485.0,1176900.0
625.0,485.0,1122900.0
655.0,485.0,1277600.0
645.0,485.0,1228600.0
675.0,485.0,1365900.0
665.0,485.0,1323500.0
425.0,485.0,23300.0
435.0,485.0,24300.0
385.0,485.0,20900.0
395.0,485.0,20500.0
485.0,485.0,61900.0
495.0,485.0,76400.0
465.0,485.0,43900.0
475.0,485.0,60400.0
445.0,485.0,25000.0
455.0,485.0,33900.0
85.0,485.0,1693200.0
95.0,485.0,1580800.0
105.0,485.0,1474700.0
115.0,485.0,1374700.0
45.0,485.0,2209800.0
55.0,485.0,2070200.0
65.0,485.0,1937700.0
75.0,485.0,1812100.0
165.0,485.0,959200.0
195.0,485.0,770300.0
125.0,485.0,1280600.0
135.0,485.0,1192200.0
145.0,485.0,1109300.0
155.0,485.0,1031700.0
695.0,475.0,1348100.0
685.0,475.0,1319600.0
715.0,475.0,1390000.0
705.0,475.0,1371700.0
655.0,475.0,1208700.0
645.0,475.0,1164600.0
675.0,475.0,1286600.0
665.0,475.0,1249500.0
15.0,485.0,2688800.0
5.0,485.0,2775900.0
35.0,485.0,2356700.0
25.0,485.0,2609600.0
735.0,475.0,1409100.0
725.0,475.0,1402600.0
745.0,475.0,1529600.0
595.0,475.0,908600.0
585.0,475.0,904900.0
575.0,475.0,897700.0
635.0,475.0,1117600.0
625.0,475.0,1068100.0
615.0,475.0,1016500.0
605.0,475.0,963200.0
425.0,475.0,16500.0
435.0,475.0,17000.0
405.0,475.0,14000.0
415.0,475.0,14700.0
465.0,475.0,39400.0
475.0,475.0,49100.0
445.0,475.0,23500.0
455.0,475.0,30900.0
385.0,475.0,14500.0
395.0,475.0,14100.0
375.0,475.0,15800.0
175.0,475.0,1017000.0
165.0,475.0,1021700.0
85.0,475.0,1688100.0
95.0,475.0,1575700.0
105.0,475.0,1469600.0
115.0,475.0,1369600.0
125.0,475.0,1275500.0
135.0,475.0,1187100.0
145.0,475.0,1104200.0
155.0,475.0,1026600.0
5.0,475.0,2696600.0
15.0,475.0,2609500.0
25.0,475.0,2530300.0
35.0,475.0,2458800.0
45.0,475.0,2394800.0
55.0,475.0,2338100.0
65.0,475.0,1932600.0
75.0,475.0,1807000.0
745.0,465.0,1527000.0
735.0,465.0,1407800.0
725.0,465.0,1295300.0
715.0,465.0,1289000.0
705.0,465.0,1276800.0
695.0,465.0,1259100.0
685.0,465.0,1236300.0
675.0,465.0,1208800.0
665.0,465.0,1177000.0
655.0,465.0,1141300.0
645.0,465.0,1102100.0
635.0,465.0,1059800.0
625.0,465.0,1014800.0
615.0,465.0,967500.0
605.0,465.0,918300.0
585.0,465.0,863900.0
595.0,465.0,867600.0
575.0,465.0,856700.0
485.0,465.0,39300.0
475.0,465.0,37800.0
415.0,465.0,9700.0
405.0,465.0,9100.0
425.0,465.0,11200.0
375.0,465.0,10500.0
365.0,465.0,12100.0
395.0,465.0,9200.0
385.0,465.0,10000.0
165.0,465.0,1082900.0
125.0,465.0,1269100.0
135.0,465.0,1180700.0
145.0,465.0,1097800.0
155.0,465.0,1087800.0
415.0,525.0,69200.0
425.0,525.0,69500.0
455.0,525.0,79600.0
475.0,525.0,124600.0
465.0,525.0,82900.0
495.0,525.0,138900.0
485.0,525.0,132100.0
515.0,525.0,148800.0
505.0,525.0,144600.0
565.0,525.0,1118700.0
575.0,525.0,1129200.0
585.0,525.0,1136400.0
595.0,525.0,1140100.0
605.0,525.0,1214200.0
615.0,525.0,1288000.0
625.0,525.0,1361100.0
635.0,525.0,1433100.0
645.0,525.0,1503600.0
655.0,525.0,1572200.0
665.0,525.0,1638500.0
675.0,525.0,1702100.0
75.0,525.0,1881300.0
65.0,525.0,2011300.0
55.0,525.0,2148200.0
45.0,525.0,2292200.0
115.0,525.0,1426300.0
105.0,525.0,1530700.0
95.0,525.0,1641200.0
85.0,525.0,1758000.0
155.0,525.0,1065700.0
145.0,525.0,1147700.0
135.0,525.0,1235000.0
125.0,525.0,1327800.0
195.0,525.0,786700.0
185.0,525.0,849500.0
175.0,525.0,916800.0
165.0,525.0,988800.0
205.0,525.0,728200.0
265.0,525.0,474100.0
275.0,525.0,434900.0
305.0,525.0,332700.0
315.0,525.0,303100.0
285.0,525.0,398400.0
295.0,525.0,364400.0
345.0,525.0,224900.0
325.0,525.0,275400.0
335.0,525.0,249400.0
495.0,515.0,116400.0
485.0,515.0,111300.0
515.0,515.0,122300.0
505.0,515.0,120200.0
615.0,515.0,1229500.0
605.0,515.0,1159800.0
635.0,515.0,1365800.0
625.0,515.0,1298300.0
575.0,515.0,1078700.0
565.0,515.0,1068200.0
595.0,515.0,1089600.0
585.0,515.0,1085900.0
685.0,515.0,1669800.0
695.0,515.0,1721100.0
705.0,515.0,1768300.0
715.0,515.0,1811000.0
645.0,515.0,1431600.0
655.0,515.0,1495300.0
665.0,515.0,1556500.0
675.0,515.0,1614800.0
5.0,525.0,2943200.0
15.0,525.0,2768800.0
25.0,525.0,2602300.0
35.0,525.0,2443500.0
725.0,515.0,1848800.0
735.0,515.0,1881300.0
745.0,515.0,1908100.0
215.0,515.0,673800.0
205.0,515.0,725900.0
195.0,515.0,782100.0
185.0,515.0,842600.0
175.0,515.0,907600.0
165.0,515.0,977300.0
305.0,515.0,325200.0
295.0,515.0,356900.0
285.0,515.0,390900.0
275.0,515.0,427400.0
265.0,515.0,466600.0
255.0,515.0,508700.0
465.0,515.0,64900.0
475.0,515.0,105300.0
445.0,515.0,60000.0
455.0,515.0,62700.0
425.0,515.0,54700.0
435.0,515.0,57200.0
685.0,505.0,1579300.0
695.0,505.0,1624900.0
705.0,505.0,1666200.0
715.0,505.0,1702800.0
725.0,505.0,1734300.0
735.0,505.0,1760300.0
745.0,505.0,1780400.0
605.0,505.0,1107700.0
615.0,505.0,1173300.0
625.0,505.0,1237800.0
635.0,505.0,1300800.0
645.0,505.0,1361900.0
655.0,505.0,1420700.0
665.0,505.0,1476800.0
675.0,505.0,1529800.0
95.0,515.0,1613600.0
85.0,515.0,1728100.0
115.0,515.0,1403300.0
105.0,515.0,1505400.0
135.0,515.0,1216600.0
125.0,515.0,1307100.0
155.0,515.0,1051900.0
145.0,515.0,1131600.0
15.0,515.0,2722800.0
5.0,515.0,2894900.0
35.0,515.0,2402100.0
25.0,515.0,2558600.0
55.0,515.0,2111400.0
45.0,515.0,2253100.0
75.0,515.0,1849100.0
65.0,515.0,1976800.0
425.0,505.0,42200.0
435.0,505.0,44200.0
595.0,505.0,1041400.0
585.0,505.0,1037700.0
575.0,505.0,1030500.0
475.0,505.0,88300.0
465.0,505.0,49200.0
455.0,505.0,48100.0
445.0,505.0,46300.0
515.0,505.0,120200.0
505.0,505.0,98100.0
495.0,505.0,96200.0
485.0,505.0,92800.0
85.0,505.0,1698700.0
95.0,505.0,1586300.0
105.0,505.0,1480200.0
115.0,505.0,1380200.0
45.0,505.0,2215300.0
55.0,505.0,2075700.0
65.0,505.0,1943200.0
75.0,505.0,1817600.0
5.0,505.0,2848700.0
15.0,505.0,2678700.0
25.0,505.0,2516600.0
35.0,505.0,2362200.0
725.0,495.0,1621900.0
735.0,495.0,1641400.0
745.0,495.0,1654800.0
255.0,505.0,499100.0
245.0,505.0,544300.0
265.0,505.0,457000.0
215.0,505.0,671700.0
205.0,505.0,721700.0
235.0,505.0,583200.0
225.0,505.0,625600.0
175.0,505.0,897100.0
165.0,505.0,964700.0
195.0,505.0,775800.0
185.0,505.0,834200.0
135.0,505.0,1197700.0
125.0,505.0,1286100.0
155.0,505.0,1037200.0
145.0,505.0,1114800.0
525.0,495.0,138900.0
505.0,495.0,96200.0
515.0,495.0,116400.0
485.0,495.0,76400.0
495.0,495.0,78100.0
465.0,495.0,47300.0
475.0,495.0,73400.0
445.0,495.0,34700.0
455.0,495.0,35600.0
425.0,495.0,31800.0
435.0,495.0,33300.0
715.0,495.0,1596700.0
705.0,495.0,1566200.0
695.0,495.0,1530800.0
685.0,495.0,1490900.0
675.0,495.0,1446900.0
665.0,495.0,1399200.0
655.0,495.0,1348200.0
645.0,495.0,1294300.0
635.0,495.0,1237900.0
625.0,495.0,1179400.0
615.0,495.0,1119200.0
605.0,495.0,1057700.0
595.0,495.0,995300.0
585.0,495.0,991600.0
575.0,495.0,984400.0
685.0,565.0,2160800.0
695.0,565.0,2240600.0
705.0,565.0,2317300.0
715.0,565.0,2390500.0
725.0,565.0,2459800.0
735.0,565.0,2524800.0
745.0,565.0,2585100.0
5.0,575.0,3202200.0
15.0,575.0,3013300.0
25.0,575.0,2832300.0
35.0,575.0,2659000.0
45.0,575.0,2493200.0
55.0,575.0,2334700.0
65.0,575.0,2183300.0
75.0,575.0,2038800.0
555.0,565.0,1334100.0
575.0,565.0,1358200.0
565.0,565.0,1347700.0
595.0,565.0,1369100.0
585.0,565.0,1365400.0
615.0,565.0,1549000.0
605.0,565.0,1458800.0
635.0,565.0,1729300.0
625.0,565.0,1639300.0
655.0,565.0,1906800.0
645.0,565.0,1818600.0
675.0,565.0,2078300.0
665.0,565.0,1993500.0
385.0,565.0,154700.0
395.0,565.0,154700.0
365.0,565.0,208400.0
375.0,565.0,181200.0
425.0,565.0,155700.0
435.0,565.0,156200.0
405.0,565.0,155000.0
415.0,565.0,155400.0
445.0,565.0,183400.0
455.0,565.0,211500.0
205.0,565.0,972800.0
295.0,565.0,407300.0
285.0,565.0,447300.0
355.0,565.0,236500.0
345.0,565.0,265700.0
605.0,575.0,1527700.0
615.0,575.0,1622000.0
625.0,575.0,1716600.0
635.0,575.0,1811100.0
565.0,575.0,1412700.0
575.0,575.0,1423200.0
585.0,575.0,1430400.0
595.0,575.0,1434100.0
685.0,575.0,2268100.0
695.0,575.0,2353600.0
705.0,575.0,2436200.0
715.0,575.0,2515500.0
645.0,575.0,1905100.0
655.0,575.0,1998200.0
665.0,575.0,2090000.0
675.0,575.0,2180100.0
455.0,575.0,218100.0
445.0,575.0,186700.0
475.0,575.0,284400.0
465.0,575.0,250600.0
415.0,575.0,184700.0
405.0,575.0,184300.0
435.0,575.0,186000.0
425.0,575.0,185000.0
555.0,575.0,1399100.0
495.0,575.0,356700.0
485.0,575.0,319700.0
245.0,575.0,3607100.0
255.0,575.0,3604000.0
385.0,575.0,184000.0
395.0,575.0,184000.0
155.0,575.0,1107200.0
145.0,575.0,1203700.0
135.0,575.0,1305500.0
125.0,575.0,1412800.0
115.0,575.0,1525800.0
105.0,575.0,1644700.0
95.0,575.0,1769700.0
85.0,575.0,1901000.0
235.0,575.0,3613500.0
195.0,575.0,1045800.0
185.0,575.0,1054200.0
175.0,575.0,1067100.0
165.0,575.0,1084700.0
535.0,585.0,1572600.0
555.0,585.0,1467600.0
575.0,585.0,1491700.0
565.0,585.0,1481200.0
595.0,585.0,1502600.0
585.0,585.0,1498900.0
455.0,585.0,221600.0
445.0,585.0,220700.0
475.0,585.0,294900.0
465.0,585.0,257600.0
485.0,585.0,333700.0
425.0,585.0,217800.0
435.0,585.0,219300.0
285.0,585.0,3594600.0
295.0,585.0,3642800.0
235.0,585.0,3562100.0
275.0,585.0,3544100.0
265.0,585.0,3546800.0
255.0,585.0,3552600.0
245.0,585.0,3555700.0
155.0,585.0,1179600.0
145.0,585.0,1207200.0
135.0,585.0,1312500.0
125.0,585.0,1423300.0
195.0,585.0,1122300.0
185.0,585.0,1126600.0
175.0,585.0,1139500.0
165.0,585.0,1157100.0
65.0,585.0,2214800.0
75.0,585.0,2066800.0
45.0,585.0,2531700.0
55.0,585.0,2369700.0
105.0,585.0,1662200.0
115.0,585.0,1539800.0
85.0,585.0,1925500.0
95.0,585.0,1790700.0
745.0,575.0,2729600.0
725.0,575.0,2591100.0
735.0,575.0,2662600.0
25.0,585.0,2877800.0
35.0,585.0,2701000.0
5.0,585.0,3254700.0
15.0,585.0,3062300.0
455.0,595.0,260200.0
445.0,595.0,258400.0
475.0,595.0,302300.0
465.0,595.0,261300.0
435.0,595.0,256300.0
425.0,595.0,254300.0
285.0,595.0,3598300.0
295.0,595.0,3646500.0
245.0,595.0,3500800.0
255.0,595.0,3497700.0
265.0,595.0,3494800.0
275.0,595.0,3547800.0
225.0,595.0,3517100.0
235.0,595.0,3507200.0
165.0,595.0,1233200.0
175.0,595.0,1215600.0
185.0,595.0,1206800.0
195.0,595.0,1202500.0
155.0,595.0,1255700.0
145.0,595.0,1283300.0
135.0,595.0,1316200.0
125.0,595.0,1430700.0
115.0,595.0,1550900.0
105.0,595.0,1677000.0
95.0,595.0,1809200.0
85.0,595.0,1947700.0
75.0,595.0,2092700.0
65.0,595.0,2244400.0
55.0,595.0,2403000.0
45.0,595.0,2568700.0
35.0,595.0,2741700.0
25.0,595.0,2922200.0
15.0,595.0,3110400.0
5.0,595.0,3306500.0
745.0,585.0,2877600.0
725.0,585.0,2725900.0
735.0,585.0,2803900.0
705.0,585.0,2558600.0
715.0,585.0,2644000.0
685.0,585.0,2378900.0
695.0,585.0,2470100.0
665.0,585.0,2190000.0
675.0,585.0,2285400.0
645.0,585.0,1995100.0
655.0,585.0,2093100.0
625.0,585.0,1797400.0
635.0,585.0,1896400.0
605.0,585.0,1600100.0
615.0,585.0,1698500.0
275.0,535.0,440100.0
265.0,535.0,479300.0
315.0,535.0,308300.0
305.0,535.0,337900.0
295.0,535.0,369600.0
285.0,535.0,403600.0
355.0,535.0,206900.0
345.0,535.0,230100.0
335.0,535.0,254600.0
325.0,535.0,280600.0
395.0,535.0,123100.0
385.0,535.0,143100.0
375.0,535.0,163600.0
365.0,535.0,184800.0
425.0,535.0,86800.0
415.0,535.0,86500.0
465.0,535.0,103400.0
475.0,535.0,146400.0
455.0,535.0,99000.0
505.0,535.0,171500.0
485.0,535.0,155400.0
495.0,535.0,163900.0
695.0,525.0,1819600.0
685.0,525.0,1762600.0
715.0,525.0,1921500.0
705.0,525.0,1872700.0
735.0,525.0,2004600.0
725.0,525.0,1965600.0
745.0,525.0,2038100.0
15.0,535.0,2816300.0
5.0,535.0,2993200.0
35.0,535.0,2486000.0
25.0,535.0,2647300.0
55.0,535.0,2185700.0
45.0,535.0,2332200.0
75.0,535.0,1913800.0
65.0,535.0,2046300.0
85.0,535.0,1788000.0
95.0,535.0,1668700.0
105.0,535.0,1555700.0
115.0,535.0,1448800.0
125.0,535.0,1347800.0
135.0,535.0,1252500.0
145.0,535.0,1162700.0
155.0,535.0,1078200.0
165.0,535.0,998800.0
175.0,535.0,924300.0
185.0,535.0,854500.0
195.0,535.0,789200.0
205.0,535.0,785100.0
195.0,545.0,848800.0
185.0,545.0,857200.0
175.0,545.0,929700.0
165.0,545.0,1006900.0
155.0,545.0,1089000.0
145.0,545.0,1176200.0
135.0,545.0,1268700.0
125.0,545.0,1366700.0
275.0,545.0,442800.0
265.0,545.0,482000.0
255.0,545.0,524100.0
205.0,545.0,844700.0
345.0,545.0,232800.0
355.0,545.0,209600.0
325.0,545.0,283300.0
335.0,545.0,257300.0
305.0,545.0,340600.0
315.0,545.0,311000.0
285.0,545.0,406300.0
295.0,545.0,372300.0
425.0,545.0,106800.0
405.0,545.0,106100.0
415.0,545.0,106500.0
385.0,545.0,145800.0
395.0,545.0,125800.0
365.0,545.0,187500.0
375.0,545.0,166300.0
615.0,535.0,1349000.0
605.0,535.0,1271100.0
635.0,535.0,1502900.0
625.0,535.0,1426400.0
575.0,535.0,1182200.0
565.0,535.0,1171700.0
595.0,535.0,1193100.0
585.0,535.0,1189400.0
695.0,535.0,1920600.0
685.0,535.0,1857900.0
715.0,535.0,2034500.0
705.0,535.0,1979600.0
655.0,535.0,1651600.0
645.0,535.0,1578100.0
675.0,535.0,1791900.0
665.0,535.0,1723000.0
5.0,545.0,3044500.0
15.0,545.0,2864900.0
25.0,545.0,2693200.0
35.0,545.0,2529200.0
725.0,535.0,2084900.0
735.0,535.0,2130400.0
745.0,535.0,2170600.0
85.0,545.0,1817700.0
95.0,545.0,1695700.0
105.0,545.0,1580000.0
115.0,545.0,1470400.0
45.0,545.0,2372700.0
55.0,545.0,2223500.0
65.0,545.0,2081400.0
75.0,545.0,1946200.0
105.0,555.0,1603200.0
115.0,555.0,1490700.0
85.0,555.0,1846700.0
95.0,555.0,1721800.0
145.0,555.0,1187800.0
155.0,555.0,1097700.0
125.0,555.0,1384100.0
135.0,555.0,1283200.0
25.0,555.0,2739600.0
35.0,555.0,2572700.0
5.0,555.0,3096700.0
15.0,555.0,2914200.0
65.0,555.0,2116200.0
75.0,555.0,1978100.0
